?_MCP (°),?_PIP (°),?_DIP (°)
-46.042,-42.28492238,-44.33902418
-46.043,-42.28563198,-44.33976825
-46.044,-42.28634151,-44.34051228
-46.045,-42.28705109,-44.34125633
-46.046,-42.2877606,-44.34200033
-46.047,-42.28847016,-44.34274435
-46.048,-42.28917965,-44.34348833
-46.049,-42.28988918,-44.34423233
-46.05,-42.29059865,-44.34497628
-46.051,-42.29130816,-44.34572026
-46.052,-42.2920176,-44.34646419
-46.053,-42.29272709,-44.34720815
-46.054,-42.29343651,-44.34795205
-46.055,-42.29414598,-44.34869598
-46.056,-42.29485538,-44.34943987
-46.057,-42.29556482,-44.35018377
-46.058,-42.2962742,-44.35092763
-46.059,-42.29698362,-44.35167151
-46.06,-42.29769297,-44.35241535
-46.061,-42.29840237,-44.35315921
-46.062,-42.2991117,-44.35390302
-46.063,-42.29982108,-44.35464686
-46.064,-42.30053039,-44.35539065
-46.065,-42.30123974,-44.35613446
-46.066,-42.30194903,-44.35687822
-46.067,-42.30265836,-44.35762201
-46.068,-42.30336763,-44.35836575
-46.069,-42.30407693,-44.35910952
-46.07,-42.30478618,-44.35985324
-46.071,-42.30549546,-44.36059698
-46.072,-42.30620468,-44.36134067
-46.073,-42.30691394,-44.36208439
-46.074,-42.30762314,-44.36282806
-46.075,-42.30833238,-44.36357175
-46.076,-42.30904156,-44.3643154
-46.077,-42.30975077,-44.36505907
-46.078,-42.31045993,-44.36580269
-46.079,-42.31116912,-44.36654634
-46.08,-42.31187825,-44.36728994
-46.081,-42.31258742,-44.36803356
-46.082,-42.31329653,-44.36877714
-46.083,-42.31400568,-44.36952074
-46.084,-42.31471476,-44.37026429
-46.085,-42.31542389,-44.37100787
-46.086,-42.31613295,-44.3717514
-46.087,-42.31684206,-44.37249495
-46.088,-42.3175511,-44.37323845
-46.089,-42.31826018,-44.37398198
-46.09,-42.3189692,-44.37472546
-46.091,-42.31967826,-44.37546897
-46.092,-42.32038725,-44.37621243
-46.093,-42.32109629,-44.37695591
-46.094,-42.32180526,-44.37769934
-46.095,-42.32251428,-44.3784428
-46.096,-42.32322323,-44.37918621
-46.097,-42.32393222,-44.37992964
-46.098,-42.32464115,-44.38067303
-46.099,-42.32535012,-44.38141644
-46.1,-42.32605902,-44.38215981
-46.101,-42.32676797,-44.38290319
-46.102,-42.32747685,-44.38364653
-46.103,-42.32818578,-44.3843899
-46.104,-42.32889463,-44.38513321
-46.105,-42.32960354,-44.38587655
-46.106,-42.33031237,-44.38661985
-46.107,-42.33102125,-44.38736316
-46.108,-42.33173007,-44.38810643
-46.109,-42.33243893,-44.38884972
-46.11,-42.33314772,-44.38959297
-46.111,-42.33385655,-44.39033624
-46.112,-42.33456532,-44.39107946
-46.113,-42.33527413,-44.3918227
-46.114,-42.33598288,-44.3925659
-46.115,-42.33669167,-44.39330912
-46.116,-42.33740039,-44.3940523
-46.117,-42.33810916,-44.3947955
-46.118,-42.33881786,-44.39553865
-46.119,-42.33952661,-44.39628182
-46.12,-42.34023529,-44.39702495
-46.121,-42.34094401,-44.3977681
-46.122,-42.34165266,-44.3985112
-46.123,-42.34236136,-44.39925433
-46.124,-42.34307,-44.39999741
-46.125,-42.34377868,-44.40074051
-46.126,-42.34448729,-44.40148357
-46.127,-42.34519594,-44.40222665
-46.128,-42.34590453,-44.40296968
-46.129,-42.34661316,-44.40371274
-46.13,-42.34732173,-44.40445575
-46.131,-42.34803034,-44.40519878
-46.132,-42.34873888,-44.40594176
-46.133,-42.34944747,-44.40668477
-46.134,-42.35015599,-44.40742774
-46.135,-42.35086455,-44.40817072
-46.136,-42.35157305,-44.40891366
-46.137,-42.3522816,-44.40965662
-46.138,-42.35299007,-44.41039953
-46.139,-42.35369859,-44.41114247
-46.14,-42.35440704,-44.41188536
-46.141,-42.35511554,-44.41262828
-46.142,-42.35582397,-44.41337115
-46.143,-42.35653245,-44.41411404
-46.144,-42.35724085,-44.41485688
-46.145,-42.35794931,-44.41559975
-46.146,-42.35865769,-44.41634257
-46.147,-42.35936612,-44.41708541
-46.148,-42.36007448,-44.41782821
-46.149,-42.36078289,-44.41857103
-46.15,-42.36149123,-44.4193138
-46.151,-42.36219962,-44.42005659
-46.152,-42.36290793,-44.42079934
-46.153,-42.3636163,-44.42154212
-46.154,-42.36432459,-44.42228484
-46.155,-42.36503293,-44.42302759
-46.156,-42.3657412,-44.42377029
-46.157,-42.36644952,-44.42451302
-46.158,-42.36715777,-44.4252557
-46.159,-42.36786607,-44.4259984
-46.16,-42.36857429,-44.42674105
-46.161,-42.36928257,-44.42748373
-46.162,-42.36999077,-44.42822636
-46.163,-42.37069902,-44.42896902
-46.164,-42.3714072,-44.42971162
-46.165,-42.37211543,-44.43045425
-46.166,-42.37282359,-44.43119684
-46.167,-42.37353179,-44.43193944
-46.168,-42.37423993,-44.43268201
-46.169,-42.37494811,-44.43342459
-46.17,-42.37565623,-44.43416712
-46.171,-42.37636439,-44.43490968
-46.172,-42.37707248,-44.4356522
-46.173,-42.37778062,-44.43639473
-46.174,-42.37848869,-44.43713722
-46.175,-42.3791968,-44.43787973
-46.176,-42.37990485,-44.4386222
-46.177,-42.38061294,-44.43936469
-46.178,-42.38132096,-44.44010713
-46.179,-42.38202903,-44.4408496
-46.18,-42.38273704,-44.44159201
-46.181,-42.38344508,-44.44233446
-46.182,-42.38415306,-44.44307685
-46.183,-42.38486109,-44.44381927
-46.184,-42.38556904,-44.44456164
-46.185,-42.38627704,-44.44530403
-46.186,-42.38698498,-44.44604638
-46.187,-42.38769296,-44.44678875
-46.188,-42.38840087,-44.44753108
-46.189,-42.38910883,-44.44827342
-46.19,-42.38981672,-44.44901572
-46.191,-42.39052465,-44.44975805
-46.192,-42.39123252,-44.45050032
-46.193,-42.39194043,-44.45124262
-46.194,-42.39264827,-44.45198487
-46.195,-42.39335616,-44.45272715
-46.196,-42.39406398,-44.45346938
-46.197,-42.39477185,-44.45421163
-46.198,-42.39547965,-44.45495384
-46.199,-42.39618749,-44.45569607
-46.2,-42.39689527,-44.45643825
-46.201,-42.39760309,-44.45718045
-46.202,-42.39831084,-44.45792261
-46.203,-42.39901864,-44.45866479
-46.204,-42.39972637,-44.45940693
-46.205,-42.40043415,-44.46014908
-46.206,-42.40114186,-44.4608912
-46.207,-42.40184961,-44.46163333
-46.208,-42.4025573,-44.46237542
-46.209,-42.40326503,-44.46311753
-46.21,-42.40397269,-44.46385959
-46.211,-42.4046804,-44.46460168
-46.212,-42.40538804,-44.46534372
-46.213,-42.40609573,-44.46608578
-46.214,-42.40680335,-44.4668278
-46.215,-42.40751101,-44.46756984
-46.216,-42.40821861,-44.46831183
-46.217,-42.40892625,-44.46905385
-46.218,-42.40963382,-44.46979581
-46.219,-42.41034144,-44.47053781
-46.22,-42.41104899,-44.47127975
-46.221,-42.41175659,-44.47202172
-46.222,-42.41246412,-44.47276364
-46.223,-42.41317169,-44.47350559
-46.224,-42.41387919,-44.47424749
-46.225,-42.41458674,-44.47498941
-46.226,-42.41529423,-44.47573128
-46.227,-42.41600176,-44.47647318
-46.228,-42.41670922,-44.47721503
-46.229,-42.41741672,-44.4779569
-46.23,-42.41812416,-44.47869873
-46.231,-42.41883164,-44.47944058
-46.232,-42.41953906,-44.48018238
-46.233,-42.42024652,-44.48092421
-46.234,-42.42095391,-44.48166599
-46.235,-42.42166135,-44.48240779
-46.236,-42.42236872,-44.48314955
-46.237,-42.42307614,-44.48389133
-46.238,-42.42378348,-44.48463306
-46.239,-42.42449088,-44.48537482
-46.24,-42.4251982,-44.48611653
-46.241,-42.42590557,-44.48685826
-46.242,-42.42661288,-44.48759994
-46.243,-42.42732022,-44.48834165
-46.244,-42.4280275,-44.48908331
-46.245,-42.42873483,-44.489825
-46.246,-42.42944209,-44.49056664
-46.247,-42.43014939,-44.4913083
-46.248,-42.43085662,-44.49204991
-46.249,-42.4315639,-44.49279155
-46.25,-42.43227112,-44.49353314
-46.251,-42.43297837,-44.49427475
-46.252,-42.43368556,-44.49501632
-46.253,-42.4343928,-44.49575791
-46.254,-42.43509997,-44.49649945
-46.255,-42.43580718,-44.49724102
-46.256,-42.43651432,-44.49798254
-46.257,-42.43722151,-44.49872408
-46.258,-42.43792863,-44.49946558
-46.259,-42.4386358,-44.5002071
-46.26,-42.4393429,-44.50094857
-46.261,-42.44005005,-44.50169006
-46.262,-42.44075712,-44.50243151
-46.263,-42.44146425,-44.50317298
-46.264,-42.4421713,-44.50391441
-46.265,-42.4428784,-44.50465586
-46.266,-42.44358543,-44.50539726
-46.267,-42.44429251,-44.50613868
-46.268,-42.44499952,-44.50688006
-46.269,-42.44570657,-44.50762146
-46.27,-42.44641356,-44.50836282
-46.271,-42.44712059,-44.50910419
-46.272,-42.44782756,-44.50984552
-46.273,-42.44853456,-44.51058688
-46.274,-42.44924151,-44.51132818
-46.275,-42.44994849,-44.51206951
-46.276,-42.45065541,-44.5128108
-46.277,-42.45136238,-44.5135521
-46.278,-42.45206927,-44.51429336
-46.279,-42.45277621,-44.51503464
-46.28,-42.45348309,-44.51577588
-46.281,-42.45419001,-44.51651714
-46.282,-42.45489686,-44.51725835
-46.283,-42.45560376,-44.51799959
-46.284,-42.45631058,-44.51874077
-46.285,-42.45701746,-44.51948198
-46.286,-42.45772426,-44.52022315
-46.287,-42.45843112,-44.52096434
-46.288,-42.4591379,-44.52170548
-46.289,-42.45984473,-44.52244664
-46.29,-42.46055149,-44.52318776
-46.291,-42.4612583,-44.5239289
-46.292,-42.46196503,-44.52466999
-46.293,-42.46267182,-44.52541111
-46.294,-42.46337853,-44.52615218
-46.295,-42.46408529,-44.52689327
-46.296,-42.46479199,-44.52763432
-46.297,-42.46549873,-44.52837539
-46.298,-42.4662054,-44.52911641
-46.299,-42.46691211,-44.52985746
-46.3,-42.46761876,-44.53059846
-46.301,-42.46832545,-44.53133948
-46.302,-42.46903208,-44.53208045
-46.303,-42.46973875,-44.53282145
-46.304,-42.47044535,-44.5335624
-46.305,-42.471152,-44.53430338
-46.306,-42.47185858,-44.53504431
-46.307,-42.47256521,-44.53578526
-46.308,-42.47327177,-44.53652616
-46.309,-42.47397837,-44.53726709
-46.31,-42.4746849,-44.53800797
-46.311,-42.47539149,-44.53874887
-46.312,-42.476098,-44.53948973
-46.313,-42.47680456,-44.54023061
-46.314,-42.47751105,-44.54097145
-46.315,-42.47821758,-44.5417123
-46.316,-42.47892405,-44.54245311
-46.317,-42.47963056,-44.54319394
-46.318,-42.48033701,-44.54393473
-46.319,-42.4810435,-44.54467554
-46.32,-42.48174992,-44.5454163
-46.321,-42.48245639,-44.54615709
-46.322,-42.48316279,-44.54689783
-46.323,-42.48386923,-44.54763859
-46.324,-42.48457561,-44.5483793
-46.325,-42.48528203,-44.54912004
-46.326,-42.48598839,-44.54986073
-46.327,-42.48669479,-44.55060145
-46.328,-42.48740112,-44.55134211
-46.329,-42.4881075,-44.5520828
-46.33,-42.48881381,-44.55282345
-46.331,-42.48952016,-44.55356411
-46.332,-42.49022645,-44.55430473
-46.333,-42.49093278,-44.55504538
-46.334,-42.49163904,-44.55578597
-46.335,-42.49234535,-44.55652659
-46.336,-42.4930516,-44.55726717
-46.337,-42.49375788,-44.55800776
-46.338,-42.4944641,-44.55874831
-46.339,-42.49517037,-44.55948888
-46.34,-42.49587656,-44.56022941
-46.341,-42.4965828,-44.56096996
-46.342,-42.49728898,-44.56171046
-46.343,-42.4979952,-44.56245099
-46.344,-42.49870135,-44.56319146
-46.345,-42.49940755,-44.56393196
-46.346,-42.50011367,-44.56467242
-46.347,-42.50081985,-44.5654129
-46.348,-42.50152596,-44.56615333
-46.349,-42.50223211,-44.56689378
-46.35,-42.50293819,-44.56763419
-46.351,-42.50364432,-44.56837462
-46.352,-42.50435038,-44.569115
-46.353,-42.50505649,-44.56985541
-46.354,-42.50576253,-44.57059577
-46.355,-42.50646861,-44.57133615
-46.356,-42.50717463,-44.57207649
-46.357,-42.50788069,-44.57281685
-46.358,-42.50858668,-44.57355716
-46.359,-42.50929272,-44.57429749
-46.36,-42.50999869,-44.57503778
-46.361,-42.51070471,-44.57577809
-46.362,-42.51141065,-44.57651836
-46.363,-42.51211665,-44.57725865
-46.364,-42.51282257,-44.57799889
-46.365,-42.51352854,-44.57873915
-46.366,-42.51423445,-44.57947937
-46.367,-42.51494039,-44.58021961
-46.368,-42.51564628,-44.58095981
-46.369,-42.5163522,-44.58170002
-46.37,-42.51705806,-44.58244019
-46.371,-42.51776396,-44.58318039
-46.372,-42.5184698,-44.58392053
-46.373,-42.51917568,-44.5846607
-46.374,-42.51988149,-44.58540083
-46.375,-42.52058735,-44.58614097
-46.376,-42.52129314,-44.58688107
-46.377,-42.52199897,-44.58762119
-46.378,-42.52270474,-44.58836127
-46.379,-42.52341055,-44.58910137
-46.38,-42.5241163,-44.58984142
-46.381,-42.52482209,-44.59058149
-46.382,-42.52552781,-44.59132152
-46.383,-42.52623358,-44.59206157
-46.384,-42.52693928,-44.59280158
-46.385,-42.52764502,-44.59354161
-46.386,-42.5283507,-44.59428159
-46.387,-42.52905642,-44.59502159
-46.388,-42.52976208,-44.59576155
-46.389,-42.53046778,-44.59650153
-46.39,-42.53117341,-44.59724146
-46.391,-42.53187909,-44.59798142
-46.392,-42.5325847,-44.59872133
-46.393,-42.53329035,-44.59946126
-46.394,-42.53399594,-44.60020115
-46.395,-42.53470157,-44.60094106
-46.396,-42.53540713,-44.60168092
-46.397,-42.53611274,-44.6024208
-46.398,-42.53681828,-44.60316064
-46.399,-42.53752387,-44.6039005
-46.4,-42.53822939,-44.60464032
-46.401,-42.53893495,-44.60538016
-46.402,-42.53964045,-44.60611995
-46.403,-42.54034599,-44.60685976
-46.404,-42.54105147,-44.60759953
-46.405,-42.54175699,-44.60833932
-46.406,-42.54246244,-44.60907906
-46.407,-42.54316793,-44.60981883
-46.408,-42.54387336,-44.61055855
-46.409,-42.54457884,-44.61129829
-46.41,-42.54528424,-44.61203799
-46.411,-42.54598969,-44.61277771
-46.412,-42.54669508,-44.61351738
-46.413,-42.5474005,-44.61425708
-46.414,-42.54810587,-44.61499673
-46.415,-42.54881127,-44.6157364
-46.416,-42.54951661,-44.61647603
-46.417,-42.55022199,-44.61721567
-46.418,-42.55092731,-44.61795528
-46.419,-42.55163267,-44.6186949
-46.42,-42.55233796,-44.61943448
-46.421,-42.5530433,-44.62017408
-46.422,-42.55374857,-44.62091363
-46.423,-42.55445389,-44.62165321
-46.424,-42.55515913,-44.62239274
-46.425,-42.55586443,-44.6231323
-46.426,-42.55656965,-44.6238718
-46.427,-42.55727492,-44.62461133
-46.428,-42.55798013,-44.62535082
-46.429,-42.55868537,-44.62609032
-46.43,-42.55939055,-44.62682978
-46.431,-42.56009578,-44.62756926
-46.432,-42.56080094,-44.6283087
-46.433,-42.56150614,-44.62904816
-46.434,-42.56221127,-44.62978757
-46.435,-42.56291645,-44.63052701
-46.436,-42.56362157,-44.6312664
-46.437,-42.56432672,-44.63200581
-46.438,-42.56503181,-44.63274517
-46.439,-42.56573695,-44.63348456
-46.44,-42.56644201,-44.6342239
-46.441,-42.56714713,-44.63496326
-46.442,-42.56785217,-44.63570258
-46.443,-42.56855726,-44.63644192
-46.444,-42.56926228,-44.63718122
-46.445,-42.56996735,-44.63792053
-46.446,-42.57067235,-44.6386598
-46.447,-42.57137739,-44.6393991
-46.448,-42.57208237,-44.64013834
-46.449,-42.57278739,-44.64087761
-46.45,-42.57349235,-44.64161683
-46.451,-42.57419735,-44.64235608
-46.452,-42.57490228,-44.64309528
-46.453,-42.57560725,-44.6438345
-46.454,-42.57631216,-44.64457367
-46.455,-42.57701712,-44.64531287
-46.456,-42.577722,-44.64605202
-46.457,-42.57842693,-44.6467912
-46.458,-42.5791318,-44.64753033
-46.459,-42.57983671,-44.64826948
-46.46,-42.58054155,-44.64900858
-46.461,-42.58124643,-44.64974771
-46.462,-42.58195125,-44.65048679
-46.463,-42.58265611,-44.65122589
-46.464,-42.58336091,-44.65196495
-46.465,-42.58406575,-44.65270403
-46.466,-42.58477052,-44.65344306
-46.467,-42.58547534,-44.65418212
-46.468,-42.58618009,-44.65492113
-46.469,-42.58688489,-44.65566016
-46.47,-42.58758962,-44.65639914
-46.471,-42.58829439,-44.65713815
-46.472,-42.5889991,-44.65787711
-46.473,-42.58970385,-44.6586161
-46.474,-42.59040853,-44.65935504
-46.475,-42.59111326,-44.660094
-46.476,-42.59181792,-44.66083291
-46.477,-42.59252262,-44.66157185
-46.478,-42.59322726,-44.66231074
-46.479,-42.59393194,-44.66304965
-46.48,-42.59463656,-44.66378852
-46.481,-42.59534122,-44.66452741
-46.482,-42.59604581,-44.66526625
-46.483,-42.59675045,-44.66600512
-46.484,-42.59745502,-44.66674394
-46.485,-42.59815963,-44.66748278
-46.486,-42.59886418,-44.66822158
-46.487,-42.59956877,-44.6689604
-46.488,-42.60027329,-44.66969917
-46.489,-42.60097786,-44.67043796
-46.49,-42.60168237,-44.67117671
-46.491,-42.60238691,-44.67191548
-46.492,-42.60309139,-44.67265421
-46.493,-42.60379592,-44.67339296
-46.494,-42.60450037,-44.67413166
-46.495,-42.60520487,-44.67487038
-46.496,-42.60590931,-44.67560906
-46.497,-42.60661379,-44.67634776
-46.498,-42.6073182,-44.67708641
-46.499,-42.60802266,-44.67782509
-46.5,-42.60872704,-44.67856372
-46.501,-42.60943148,-44.67930237
-46.502,-42.61013584,-44.68004098
-46.503,-42.61084026,-44.68077961
-46.504,-42.6115446,-44.68151819
-46.505,-42.61224899,-44.68225679
-46.506,-42.61295331,-44.68299535
-46.507,-42.61365767,-44.68373393
-46.508,-42.61436197,-44.68447247
-46.509,-42.61506632,-44.68521103
-46.51,-42.61577059,-44.68594954
-46.511,-42.61647491,-44.68668807
-46.512,-42.61717917,-44.68742656
-46.513,-42.61788346,-44.68816507
-46.514,-42.61858769,-44.68890353
-46.515,-42.61929197,-44.68964202
-46.516,-42.61999618,-44.69038046
-46.517,-42.62070043,-44.69111892
-46.518,-42.62140462,-44.69185734
-46.519,-42.62210885,-44.69259578
-46.52,-42.62281301,-44.69333417
-46.521,-42.62351722,-44.69407259
-46.522,-42.62422136,-44.69481096
-46.523,-42.62492554,-44.69554935
-46.524,-42.62562966,-44.69628769
-46.525,-42.62633382,-44.69702606
-46.526,-42.62703792,-44.69776438
-46.527,-42.62774206,-44.69850273
-46.528,-42.62844613,-44.69924103
-46.529,-42.62915025,-44.69997935
-46.53,-42.62985429,-44.70071762
-46.531,-42.63055839,-44.70145592
-46.532,-42.63126242,-44.70219417
-46.533,-42.63196649,-44.70293244
-46.534,-42.63267049,-44.70367067
-46.535,-42.63337454,-44.70440892
-46.536,-42.63407852,-44.70514712
-46.537,-42.63478255,-44.70588535
-46.538,-42.63548651,-44.70662352
-46.539,-42.63619051,-44.70736173
-46.54,-42.63689445,-44.70809988
-46.541,-42.63759843,-44.70883806
-46.542,-42.63830234,-44.70957619
-46.543,-42.6390063,-44.71031435
-46.544,-42.63971019,-44.71105245
-46.545,-42.64041413,-44.71179059
-46.546,-42.641118,-44.71252867
-46.547,-42.64182191,-44.71326678
-46.548,-42.64252576,-44.71400484
-46.549,-42.64322965,-44.71474292
-46.55,-42.64393347,-44.71548096
-46.551,-42.64463734,-44.71621902
-46.552,-42.64534114,-44.71695703
-46.553,-42.64604499,-44.71769507
-46.554,-42.64674876,-44.71843306
-46.555,-42.64745259,-44.71917107
-46.556,-42.64815634,-44.71990903
-46.557,-42.64886014,-44.72064702
-46.558,-42.64956388,-44.72138496
-46.559,-42.65026765,-44.72212293
-46.56,-42.65097136,-44.72286085
-46.561,-42.65167512,-44.72359879
-46.562,-42.65237881,-44.72433668
-46.563,-42.65308254,-44.7250746
-46.564,-42.6537862,-44.72581247
-46.565,-42.65448991,-44.72655036
-46.566,-42.65519356,-44.72728821
-46.567,-42.65589724,-44.72802608
-46.568,-42.65660086,-44.7287639
-46.569,-42.65730453,-44.72950175
-46.57,-42.65800812,-44.73023955
-46.571,-42.65871177,-44.73097737
-46.572,-42.65941534,-44.73171515
-46.573,-42.66011896,-44.73245295
-46.574,-42.66082251,-44.7331907
-46.575,-42.66152611,-44.73392847
-46.576,-42.66222964,-44.7346662
-46.577,-42.66293321,-44.73540395
-46.578,-42.66363672,-44.73614166
-46.579,-42.66434027,-44.73687939
-46.58,-42.66504375,-44.73761707
-46.581,-42.66574728,-44.73835477
-46.582,-42.66645074,-44.73909243
-46.583,-42.66715425,-44.73983011
-46.584,-42.66785769,-44.74056774
-46.585,-42.66856117,-44.7413054
-46.586,-42.66926459,-44.74204301
-46.587,-42.66996805,-44.74278064
-46.588,-42.67067144,-44.74351823
-46.589,-42.67137488,-44.74425583
-46.59,-42.67207825,-44.7449934
-46.591,-42.67278167,-44.74573098
-46.592,-42.67348501,-44.74646852
-46.593,-42.67418841,-44.74720608
-46.594,-42.67489173,-44.7479436
-46.595,-42.6755951,-44.74868113
-46.596,-42.67629841,-44.74941863
-46.597,-42.67700175,-44.75015614
-46.598,-42.67770503,-44.75089361
-46.599,-42.67840836,-44.7516311
-46.6,-42.67911162,-44.75236854
-46.601,-42.67981492,-44.75310601
-46.602,-42.68051815,-44.75384343
-46.603,-42.68122143,-44.75458087
-46.604,-42.68192464,-44.75531826
-46.605,-42.6826279,-44.75605568
-46.606,-42.68333109,-44.75679306
-46.607,-42.68403433,-44.75753045
-46.608,-42.68473749,-44.7582678
-46.609,-42.6854407,-44.75900517
-46.61,-42.68614385,-44.7597425
-46.611,-42.68684704,-44.76047984
-46.612,-42.68755016,-44.76121714
-46.613,-42.68825333,-44.76195447
-46.614,-42.68895643,-44.76269175
-46.615,-42.68965957,-44.76342905
-46.616,-42.69036265,-44.7641663
-46.617,-42.69106577,-44.76490358
-46.618,-42.69176882,-44.76564081
-46.619,-42.69247192,-44.76637806
-46.62,-42.69317495,-44.76711526
-46.621,-42.69387803,-44.76785249
-46.622,-42.69458103,-44.76858968
-46.623,-42.69528409,-44.76932688
-46.624,-42.69598707,-44.77006404
-46.625,-42.6966901,-44.77080122
-46.626,-42.69739307,-44.77153836
-46.627,-42.69809608,-44.77227551
-46.628,-42.69879902,-44.77301263
-46.629,-42.699502,-44.77374976
-46.63,-42.70020492,-44.77448685
-46.631,-42.70090788,-44.77522396
-46.632,-42.70161078,-44.77596102
-46.633,-42.70231372,-44.77669811
-46.634,-42.70301659,-44.77743515
-46.635,-42.70371951,-44.77817221
-46.636,-42.70442236,-44.77890923
-46.637,-42.70512525,-44.77964626
-46.638,-42.70582808,-44.78038326
-46.639,-42.70653095,-44.78112027
-46.64,-42.70723376,-44.78185724
-46.641,-42.70793661,-44.78259423
-46.642,-42.70863939,-44.78333118
-46.643,-42.70934221,-44.78406815
-46.644,-42.71004497,-44.78480507
-46.645,-42.71074778,-44.78554201
-46.646,-42.71145051,-44.78627891
-46.647,-42.7121533,-44.78701583
-46.648,-42.71285601,-44.7877527
-46.649,-42.71355877,-44.7884896
-46.65,-42.71426146,-44.78922645
-46.651,-42.7149642,-44.78996332
-46.652,-42.71566687,-44.79070015
-46.653,-42.71636958,-44.791437
-46.654,-42.71707223,-44.7921738
-46.655,-42.71777492,-44.79291062
-46.656,-42.71847754,-44.7936474
-46.657,-42.71918021,-44.7943842
-46.658,-42.71988281,-44.79512096
-46.659,-42.72058545,-44.79585774
-46.66,-42.72128803,-44.79659447
-46.661,-42.72199066,-44.79733122
-46.662,-42.72269321,-44.79806793
-46.663,-42.72339581,-44.79880466
-46.664,-42.72409834,-44.79954134
-46.665,-42.72480092,-44.80027805
-46.666,-42.72550343,-44.80101471
-46.667,-42.72620599,-44.80175139
-46.668,-42.72690847,-44.80248803
-46.669,-42.72761101,-44.80322469
-46.67,-42.72831347,-44.8039613
-46.671,-42.72901598,-44.80469794
-46.672,-42.72971842,-44.80543452
-46.673,-42.73042091,-44.80617114
-46.674,-42.73112333,-44.8069077
-46.675,-42.7318258,-44.80764429
-46.676,-42.73252819,-44.80838083
-46.677,-42.73323063,-44.80911739
-46.678,-42.73393301,-44.80985391
-46.679,-42.73463543,-44.81059045
-46.68,-42.73533778,-44.81132694
-46.681,-42.73604018,-44.81206346
-46.682,-42.7367425,-44.81279993
-46.683,-42.73744488,-44.81353642
-46.684,-42.73814718,-44.81427287
-46.685,-42.73884954,-44.81500934
-46.686,-42.73955182,-44.81574576
-46.687,-42.74025415,-44.81648221
-46.688,-42.74095641,-44.81721861
-46.689,-42.74165871,-44.81795503
-46.69,-42.74236095,-44.8186914
-46.691,-42.74306324,-44.8194278
-46.692,-42.74376545,-44.82016415
-46.693,-42.74446771,-44.82090052
-46.694,-42.74516991,-44.82163685
-46.695,-42.74587214,-44.8223732
-46.696,-42.74657431,-44.82310951
-46.697,-42.74727653,-44.82384583
-46.698,-42.74797868,-44.82458211
-46.699,-42.74868087,-44.82531841
-46.7,-42.74938299,-44.82605467
-46.701,-42.75008516,-44.82679095
-46.702,-42.75078727,-44.82752718
-46.703,-42.75148941,-44.82826344
-46.704,-42.75219149,-44.82899965
-46.705,-42.75289362,-44.82973588
-46.706,-42.75359567,-44.83047206
-46.707,-42.75429778,-44.83120827
-46.708,-42.75499981,-44.83194443
-46.709,-42.75570189,-44.83268061
-46.71,-42.7564039,-44.83341675
-46.711,-42.75710596,-44.83415291
-46.712,-42.75780795,-44.83488902
-46.713,-42.75850998,-44.83562516
-46.714,-42.75921195,-44.83636125
-46.715,-42.75991396,-44.83709736
-46.716,-42.7606159,-44.83783343
-46.717,-42.76131789,-44.83856952
-46.718,-42.76201981,-44.83930556
-46.719,-42.76272178,-44.84004162
-46.72,-42.76342368,-44.84077764
-46.721,-42.76412562,-44.84151368
-46.722,-42.7648275,-44.84224968
-46.723,-42.76552942,-44.8429857
-46.724,-42.76623127,-44.84372167
-46.725,-42.76693317,-44.84445766
-46.726,-42.767635,-44.84519361
-46.727,-42.76833687,-44.84592958
-46.728,-42.76903868,-44.8466655
-46.729,-42.76974053,-44.84740145
-46.73,-42.77044232,-44.84813735
-46.731,-42.77114415,-44.84887327
-46.732,-42.77184591,-44.84960915
-46.733,-42.77254772,-44.85034504
-46.734,-42.77324946,-44.8510809
-46.735,-42.77395124,-44.85181677
-46.736,-42.77465296,-44.8525526
-46.737,-42.77535472,-44.85328845
-46.738,-42.77605642,-44.85402426
-46.739,-42.77675816,-44.85476008
-46.74,-42.77745983,-44.85549586
-46.741,-42.77816154,-44.85623167
-46.742,-42.77886319,-44.85696742
-46.743,-42.77956489,-44.8577032
-46.744,-42.78026651,-44.85843894
-46.745,-42.78096818,-44.85917469
-46.746,-42.78166979,-44.8599104
-46.747,-42.78237144,-44.86064613
-46.748,-42.78307302,-44.86138182
-46.749,-42.78377464,-44.86211753
-46.75,-42.7844762,-44.86285319
-46.751,-42.78517781,-44.86358887
-46.752,-42.78587934,-44.86432451
-46.753,-42.78658092,-44.86506017
-46.754,-42.78728243,-44.86579579
-46.755,-42.78798399,-44.86653143
-46.756,-42.78868548,-44.86726702
-46.757,-42.78938702,-44.86800263
-46.758,-42.79008849,-44.8687382
-46.759,-42.79079,-44.86947379
-46.76,-42.79149144,-44.87020933
-46.761,-42.79219293,-44.87094489
-46.762,-42.79289436,-44.87168041
-46.763,-42.79359582,-44.87241596
-46.764,-42.79429722,-44.87315145
-46.765,-42.79499867,-44.87388697
-46.766,-42.79570004,-44.87462244
-46.767,-42.79640147,-44.87535794
-46.768,-42.79710282,-44.87609338
-46.769,-42.79780422,-44.87682885
-46.77,-42.79850555,-44.87756428
-46.771,-42.79920693,-44.87829973
-46.772,-42.79990824,-44.87903513
-46.773,-42.80060959,-44.87977055
-46.774,-42.80131088,-44.88050593
-46.775,-42.80201221,-44.88124133
-46.776,-42.80271347,-44.88197668
-46.777,-42.80341478,-44.88271205
